id	osmid	x	y
748	42437312	-73.9811501	40.787722
749	42437316	-73.936691	40.837193
750	42453700	-73.9921352	40.7144204
751	42437319	-73.9383539	40.8378835
752	42437324	-73.9447121	40.8410394
753	42453709	-73.9404158	40.7956106
754	42453714	-73.938077	40.794588
755	42453717	-73.9578259	40.8151611
756	42437333	-73.98987	40.725582
757	5871373017	-73.9232689	40.7983308
758	42437339	-73.987502	40.724584
759	277482205	-73.9234374	40.7926948
760	42437343	-73.985286	40.723649
761	42437346	-73.982964	40.722671
762	277482212	-73.9265489	40.7893899
763	42437349	-73.9806076	40.7216783
764	42437354	-73.978231	40.720674
765	42437358	-73.980888	40.753481
766	42437363	-73.9869489	40.7560361
767	42437368	-73.9926312	40.7584296
768	42437371	-73.9954726	40.7596264
769	42453757	-73.9520987	40.8221718
770	42437379	-74.0013215	40.7620687
771	277482244	-73.9192886	40.796228
772	42437384	-73.9793229	40.776739
773	42453773	-74.0061348	40.7194586
774	42453777	-74.0048352	40.7188593
775	42437396	-74.0147291	40.7098267
776	1775176473	-73.9640936	40.7609696
777	1775176474	-73.963073	40.7606311
778	42437401	-74.0163751	40.7100848
779	42453792	-74.0009198	40.7090515
780	42437410	-74.017553	40.7103718
781	42437423	-73.969365	40.769271
782	42437425	-73.9677605	40.768594
783	42437428	-73.9660414	40.7678813
784	60918583	-73.9308781	40.8464252
785	42437433	-73.9645324	40.7672321
786	60918586	-73.9313751	40.8463765
787	42437436	-73.9629323	40.766557
788	42437445	-73.9606918	40.7656116
789	673008453	-74.0047736	40.7084063
790	42437451	-73.9583242	40.7646126
791	374475605	-73.9327916	40.8663173
792	42437465	-73.9941417	40.7105573
793	42437472	-73.9922223	40.7109064
794	277482339	-73.9197336	40.795487
795	277482344	-73.9199563	40.7959146
796	42437481	-73.9919796	40.7109418
797	42437490	-73.9897972	40.7112327
798	42437503	-73.9867387	40.7115356
799	42437505	-73.9848563	40.7117249
800	42453902	-74.0074038	40.7051753
801	42437529	-73.985387	40.737332
802	6339939226	-74.0033811	40.7538578
803	42437530	-73.9849697	40.737913
804	60918686	-73.9395205	40.8492533
805	42437536	-74.009984	40.705148
806	42453934	-74.0107608	40.7110079
807	42437559	-73.9974922	40.7139962
808	42453943	-74.0101303	40.7120904
809	42437564	-73.9967552	40.7150269
810	42453952	-74.0096613	40.7127427
811	4493020097	-73.9343472	40.8013779
812	42437580	-73.9954278	40.7172802
813	60918736	-73.9399675	40.848994
814	42437589	-73.9947975	40.718459
815	42453986	-73.9794069	40.7495663
816	42437605	-73.993852	40.7209635
817	42437608	-73.993317	40.7223715
818	42437612	-73.9926626	40.7242393
819	42437613	-73.9924089	40.7249181
820	42453999	-73.9754261	40.747879
821	42437618	-73.9921271	40.7256721
822	42454006	-73.9731926	40.7469416
823	42454010	-73.9716668	40.7463089
824	42437644	-73.9845788	40.748431
825	42437654	-73.9906121	40.7510092
826	42454042	-73.9913292	40.7653085
827	42437663	-73.9963173	40.7534073
828	42437670	-73.9991479	40.7545998
829	5051485223	-73.934271	40.8590602
830	5051485226	-73.9340812	40.8592652
831	42437678	-74.0047906	40.7569672
832	5051485234	-73.9340839	40.8594684
833	5051485235	-73.9336557	40.8595401
834	42437686	-73.986393	40.745921
835	42437688	-73.9981551	40.7509001
836	42437693	-74.0009843	40.7520763
837	42437699	-74.0066114	40.7544696
838	42454089	-73.938378	40.853537
839	42454102	-73.930602	40.851109
840	5959765086	-73.9330835	40.8066658
841	42454120	-73.9897587	40.7737795
842	42437749	-73.9997105	40.7117846
843	42437753	-73.9986817	40.711879
844	42437755	-73.9943532	40.7123181
845	5173480571	-73.983217	40.7166449
846	5173480572	-73.9834203	40.7164701
847	42437763	-73.9900158	40.7126536
848	42437768	-73.9884926	40.712783
849	42437770	-73.9869401	40.7129076
850	42437773	-73.9850564	40.713074
851	42437786	-73.9794743	40.7138283
852	3931524258	-73.9354957	40.7997805
853	3931524260	-73.9339751	40.8018752
854	3931524261	-73.9356919	40.7994992
855	5838916777	-73.9596323	40.801151
856	42437801	-73.939325	40.813458
857	42454189	-73.9599216	40.7822133
858	42454192	-73.9566043	40.7808117
859	42454196	-73.948881	40.7775516
860	42437819	-74.0174564	40.7075988
861	42437826	-73.9739691	40.7310416
862	3670609093	-73.9836279	40.7199823
863	42437830	-73.9747286	40.7297701
864	42454214	-73.975225	40.7386606
865	42437834	-73.911459	40.8756987
866	42437835	-73.909447	40.876272
867	42437841	-73.9877533	40.7778427
868	5916527828	-73.9357437	40.8260165
869	42437845	-73.9885869	40.7782003
870	3579432156	-73.9666179	40.80414
871	3579432159	-73.9583989	40.8074126
872	3579432160	-73.9576266	40.8086437
873	3579432161	-73.958727	40.8100023
874	3579432162	-73.9582719	40.8106294
875	42454240	-73.935716	40.852339
876	42437881	-73.9895958	40.7415497
877	246648063	-74.0087517	40.7430653
878	42437890	-73.995645	40.744099
879	277482762	-73.9292078	40.8009746
880	42432171	-73.997349	40.720705
881	42437909	-74.0013688	40.7465084
882	42437914	-74.004168	40.74769
883	42437916	-73.9619619	40.79798
884	42437917	-73.9633805	40.7985719
885	42437918	-73.9662127	40.7997711
886	42454300	-73.933681	40.856783
887	42437920	-73.970545	40.80159
888	42437921	-73.924385	40.865365
889	42437923	-73.922498	40.866064
890	42437925	-73.919215	40.867275
891	42437926	-73.918414	40.867584
892	42437928	-73.937635	40.812748
893	42437929	-73.9359874	40.8120663
894	42437930	-73.9349178	40.8116209
895	42437932	-73.9345711	40.8128835
896	42454325	-74.0069928	40.7416402
897	42437942	-73.927781	40.854976
898	42437944	-73.9304068	40.856077
899	593988920	-73.995157	40.7572045
900	42454328	-74.0082131	40.7421318
901	42437949	-73.996351	40.732255
902	42437951	-73.997987	40.732946
903	42437962	-73.9911718	40.717351
904	42437965	-73.991792	40.7161764
905	42437967	-73.9923771	40.7150492
906	42437972	-73.9925559	40.7143903
907	42437978	-73.9928573	40.7146736
908	42437980	-73.9928194	40.7143702
909	42454368	-73.931917	40.849309
910	42437988	-73.9930446	40.7143531
911	42437990	-73.9926073	40.715118
912	42454378	-73.9913746	40.7390885
913	42437996	-73.991418	40.7174257
914	42454381	-74.00596	40.745231
915	42454391	-73.9750709	40.7189977
916	42454401	-74.0109997	40.7133321
917	42438018	-73.93896	40.828986
918	42438024	-73.9434627	40.8308881
919	42438034	-73.9977158	40.7153613
920	42454423	-74.000898	40.725773
921	246648219	-74.0079278	40.742541
922	42438043	-73.9712361	40.7877988
923	42454428	-73.980395	40.754155
924	42438045	-73.9740595	40.7889871
925	4878831008	-74.004059	40.713135
926	42454433	-73.994972	40.7603122
927	42438052	-73.9794097	40.7912484
928	370888100	-73.9805509	40.7109349
929	370888101	-73.9823467	40.7108766
930	42438060	-74.0104496	40.7228729
931	42438066	-73.959493	40.817007
932	42438068	-73.9607274	40.8175155
933	3350498747	-74.0023323	40.7067145
934	42438084	-73.932153	40.800458
935	42438090	-73.931602	40.800548
936	6123654602	-73.9988759	40.7172435
937	593300940	-73.9624232	40.7614413
938	42454495	-73.9742782	40.7457909
939	42421728	-73.9600437	40.7980478
940	42421731	-73.9614743	40.798645
941	42421737	-73.962886	40.7992545
942	42421741	-73.9657046	40.8004313
943	42421745	-73.9679942	40.8014007
944	42421749	-73.9685711	40.8016441
945	42421751	-73.9700504	40.8022679
946	42454522	-73.984473	40.7426835
947	42421769	-73.9750067	40.7826383
948	42438153	-73.9319765	40.800715
949	42438155	-74.0111931	40.710369
950	587861515	-73.9577454	40.8203348
951	42421772	-73.9778254	40.783828
952	42454538	-73.918564	40.871479
953	42421775	-73.9795827	40.7845691
954	42421776	-73.9806779	40.7850311
955	42438160	-73.9418352	40.8518137
956	42421778	-73.9820114	40.7855935
957	42454551	-73.9119113	40.8681625
958	42421783	-73.9313326	40.8593027
959	42421785	-73.930122	40.858744
960	42421786	-73.927625	40.859012
961	42454553	-73.915183	40.869551
962	42438173	-73.9864142	40.7385281
963	42438174	-73.9856806	40.7382199
964	42421791	-73.926786	40.859944
965	42421800	-73.9703136	40.7839863
966	42438186	-73.9300043	40.8493104
967	42421803	-73.9731496	40.7851818
968	42438189	-73.931472	40.849921
969	42421806	-73.9759753	40.7863627
970	42421809	-73.9776927	40.7870877
971	42421810	-73.9788289	40.7875673
972	3785707059	-73.9788947	40.7155363
973	42438199	-73.934098	40.851021
974	42421820	-73.9810702	40.7885135
975	42421828	-73.976212	40.725326
976	42438218	-73.9387583	40.8523449
977	482807376	-73.9899105	40.7119696
978	42454611	-73.935653	40.844201
979	42438228	-73.9598071	40.8187816
980	42438235	-73.939494	40.810209
981	42421852	-73.9568104	40.8126165
982	42438236	-73.9426361	40.8115326
983	42454622	-73.937494	40.841679
984	42438240	-73.9456596	40.8127862
985	42421857	-73.9598159	40.8138385
986	42438246	-73.952868	40.815846
987	42438247	-73.9540766	40.8163558
988	42421865	-73.960687	40.814192
989	1773063787	-73.9971597	40.7146482
990	1773063789	-73.996861	40.7150654
991	42438255	-73.939155	40.833278
992	42438257	-73.941109	40.8341102
993	42454642	-74.0089252	40.7311535
994	42421877	-73.9959038	40.7328593
995	42438271	-73.935956	40.817799
996	42421889	-73.9991816	40.7341463
997	42438275	-73.9377215	40.8185487
998	42454660	-73.960182	40.758037
999	373755525	-73.9333826	40.8065748
1000	42438281	-73.9405521	40.8197535
1001	42438288	-73.944603	40.821462
1002	42438291	-73.947622	40.822737
1003	42438292	-73.9489935	40.8233158
1004	42438295	-73.9496898	40.8236097
1005	42454679	-73.9651622	40.7750509
1006	247123611	-73.9943576	40.7698656
1007	42438300	-73.9891608	40.7768337
1008	247123612	-73.9942154	40.770639
1009	42438301	-73.9888435	40.7774824
1010	247123615	-73.9937554	40.7713252
1011	42438304	-73.9883332	40.7789023
1012	42438306	-73.9880005	40.7795514
1013	42454691	-73.9618303	40.7736493
1014	42454701	-73.954106	40.770399
1015	42421941	-74.0087998	40.704221
1016	42421946	-74.008325	40.703813
1017	42421951	-74.0077787	40.7033242
1018	247123651	-73.9932046	40.7727853
1019	42421960	-74.0089696	40.7041084
1020	42421965	-74.0079771	40.7032082
1021	42421969	-73.9810245	40.7692723
1022	42421972	-73.9822548	40.7697921
1023	42421974	-73.9838467	40.7704805
1024	42454742	-74.003874	40.738129
1025	42438362	-73.9753534	40.733105
1026	42421982	-73.9866896	40.7716682
1027	42421985	-73.9895487	40.7728658
1028	587812578	-73.9753112	40.7961379
1029	42454758	-74.008154	40.7381472
1030	5137747688	-73.9747807	40.7353695
1031	42421993	-73.9679486	40.7872303
1032	42421996	-73.9707848	40.7884319
1033	42422000	-73.9736025	40.7896131
1034	42422006	-73.9751319	40.7902552
1035	3574648567	-74.0151119	40.705734
1036	42422016	-73.976449	40.7908141
1037	42422018	-73.9786893	40.7917606
1038	42448554	-73.9983091	40.7262337
1039	42422026	-74.0158085	40.7115654
1040	42454795	-74.008893	40.709044
1041	42422028	-74.0143968	40.7110102
1042	42454798	-74.0060157	40.706146
1043	42422035	-74.0126714	40.7101452
1044	42422038	-74.011674	40.709687
1045	42422042	-74.010542	40.709154
1046	42422050	-74.009371	40.708614
1047	42422053	-74.008269	40.7077219
1048	587812665	-73.9756445	40.7971967
1049	42438463	-73.9777036	40.7340765
1050	42422086	-73.9334616	40.8016938
1051	42438471	-74.0004737	40.7083535
1052	42438476	-74.0001406	40.7079114
1053	42438485	-73.9632473	40.7776843
1054	42438487	-73.9616294	40.7770011
1055	42438490	-73.9599083	40.7762804
1056	42422110	-73.9337698	40.8021434
1057	42438498	-73.9584018	40.7756382
1058	42438503	-73.9567991	40.7749613
1059	42438506	-73.9545593	40.7740155
1060	42454893	-73.9318018	40.8635192
1061	42438509	-73.9521898	40.7730148
1062	42438513	-73.9475897	40.7710722
1063	42438529	-73.9847869	40.711237
1064	42438531	-73.9847108	40.7107224
1065	42438544	-73.9873007	40.7446783
1066	42438547	-73.9933621	40.7472363
1067	42422168	-73.9328482	40.8021279
1068	373772209	-73.9361454	40.8307831
1069	1764626357	-73.9197718	40.8632348
1070	1764626360	-73.9188694	40.8644347
1071	1764626362	-73.9199712	40.8633778
1072	1764626363	-73.9193403	40.8637692
1073	42422207	-73.9310755	40.8006413
1074	42454994	-73.9839987	40.729373
1075	42454997	-73.98179	40.728446
1076	42455007	-73.979469	40.727468
1077	42455013	-73.9770983	40.7264706
1078	42422258	-74.0074126	40.7482137
1079	42455026	-73.993322	40.733304
1080	42422270	-74.002383	40.7064526
1081	42455039	-73.9862562	40.7222945
1082	406048768	-73.9716337	40.7438673
1083	3914862593	-74.0150062	40.7047334
1084	1504153604	-73.961977	40.8105047
1085	42422283	-74.001657	40.7094916
1086	42455051	-73.984837	40.724269
1087	42438672	-73.9990694	40.7496507
1088	42438674	-74.001882	40.750828
1089	42455059	-73.933307	40.847412
1090	1504153626	-73.959219	40.8093334
1091	42438684	-74.0072934	40.7530892
1092	42455083	-73.982524	40.723278
1093	42438702	-73.942754	40.805744
1094	42438704	-73.941167	40.805063
1095	42438707	-73.9393972	40.8043271
1096	42422359	-73.9223431	40.7979661
1097	42422366	-73.983689	40.7854081
1098	42438772	-73.937914	40.803699
1099	42438774	-73.93631	40.803024
1100	42438777	-73.9317841	40.8009737
1101	42438779	-74.005845	40.721083
1102	42438781	-74.0057181	40.7217538
1103	42422399	-73.9828491	40.7877568
1104	42438784	-73.9917336	40.7352214
1105	42438788	-73.9665447	40.7731432
1106	247124101	-73.9947172	40.771394
1107	42438791	-73.9649361	40.7724629
1108	42455175	-73.9801561	40.722281
1109	42438795	-73.9632174	40.7717494
1110	42455181	-73.9784069	40.7246931
1111	42438798	-73.9617136	40.7710998
1112	42438800	-73.9601116	40.7704223
1113	42438802	-73.9578726	40.7694751
1114	42438805	-73.9555091	40.7684754
1115	42438809	-73.9506714	40.7668482
1116	42455200	-74.0054267	40.7278806
1117	42438819	-73.9883999	40.7765096
1118	42438825	-73.9874341	40.7785216
1119	42438832	-73.9871122	40.7791769
1120	42438836	-73.9522115	40.818932
1121	42438839	-73.9508681	40.8183943
1122	42438849	-73.986835	40.737941
1123	42455234	-73.939239	40.839296
1124	42455238	-73.938364	40.840487
1125	42438859	-73.9764438	40.7806762
1126	42455245	-73.93659	40.842915
1127	42438862	-73.9792791	40.7818365
1128	42438867	-73.9839163	40.7837822
1129	42455252	-73.934232	40.846141
1130	42455259	-73.931043	40.850509
1131	42438881	-73.976045	40.757232
1132	42438886	-73.9743304	40.756516
1133	42438889	-73.97282	40.75587
1134	42438891	-73.971214	40.7551946
1135	42422509	-73.973672	40.7380812
1136	42438894	-73.968978	40.754251
1137	42438898	-73.9649107	40.752541
1138	42438906	-73.9448139	40.805793
1139	42438908	-73.9463669	40.8064396
1140	42438913	-73.9493541	40.8077005
1141	42422530	-73.9582334	40.759667
1142	42438920	-73.9535822	40.8094806
1143	42438923	-73.954966	40.810064
1144	42438928	-73.957802	40.8112704
1145	42422545	-73.9842284	40.7850896
1146	7369969937	-73.9886959	40.7455957
1147	7369969939	-73.9887048	40.7452686
1148	7369969942	-73.9884178	40.7470904
1149	42438935	-73.9100757	40.8769697
1150	7369969944	-73.9884231	40.7467874
1151	7369969945	-73.9889755	40.7440931
1152	7369969947	-73.9889856	40.7437853
1153	42438947	-73.9501002	40.7896804
1154	42438949	-73.9486045	40.7890556
1155	42455335	-73.929147	40.8531
1156	42438953	-73.9469991	40.7883857
1157	42455337	-73.928254	40.854321
1158	42438961	-73.953438	40.791085
1159	42438963	-73.951835	40.790419
1160	42438971	-73.94477	40.787442
1161	42438973	-73.942395	40.786438
1162	42455357	-74.008051	40.7393804
1163	42422592	-73.9826602	40.7849758
1164	42438984	-73.9404148	40.8089533
1165	6636032331	-74.0009812	40.7544827
1166	42439001	-73.9780305	40.7294404
1167	42439006	-73.9803529	40.730428
1168	42455396	-73.977788	40.721277
1169	42455412	-73.97603	40.723689
1170	42439029	-73.9602776	40.8181389
1171	42439042	-73.9575495	40.8211505
1172	42439054	-73.9579397	40.8212987
1173	1672106382	-73.9907676	40.7750162
1174	1672106385	-73.9902608	40.7739919
1175	42455452	-73.983176	40.73334
1176	595480989	-73.9399265	40.8495104
1177	42439070	-73.994585	40.734672
1178	42439073	-74.0006278	40.7372222
1179	42439078	-74.003866	40.737544
1180	595481001	-73.9320492	40.8465063
1181	373903786	-74.0082867	40.7455892
1182	42455465	-73.984773	40.734012
1183	42439096	-74.008206	40.737554
1184	42439099	-74.0098066	40.7375567
1185	42455493	-73.9202964	40.8626109
1186	42455509	-73.924038	40.868473
1187	42439164	-73.913565	40.8760338
1188	42439170	-73.9845088	40.7369623
1189	42439178	-73.982267	40.73602
1190	42439181	-73.9798823	40.7350189
1191	42439191	-73.9744611	40.7327455
1192	42439203	-73.9876671	40.7382917
1193	42439207	-73.9980848	40.7196004
1194	42439210	-73.944818	40.8265723
1195	42439213	-73.9461917	40.8271519
1196	42439216	-73.950395	40.828925
1197	42439225	-73.9377722	40.8236068
1198	449581627	-73.9889679	40.7424039
1199	42439228	-73.941503	40.825171
1200	42439236	-73.9914198	40.7298614
1201	42439249	-73.990744	40.7299009
1202	6159356499	-73.9234054	40.798529
1203	246649427	-74.0101186	40.7385169
1204	246649429	-74.0099059	40.7388125
1205	4158673495	-74.0031167	40.7106422
1206	246911576	-74.0158047	40.7070531
1207	42455643	-73.988561	40.7691175
1208	470209120	-73.9639988	40.8080665
1209	470209122	-73.9630562	40.8109516
1210	42439272	-73.992225	40.737917
1211	42439275	-73.998287	40.74047
1212	42455662	-73.970281	40.768025
1213	42439280	-74.0039992	40.7428829
1214	42455666	-73.9669557	40.7666255
1215	42422899	-73.9721195	40.7456771
1216	42439286	-74.006811	40.744061
1217	42455675	-73.95924	40.763366
1218	42439295	-74.0082461	40.7446947
1219	42455693	-73.968441	40.770517
1220	42455694	-73.9651252	40.7691354
1221	42455695	-73.9574124	40.7658675
1222	247222929	-73.9772661	40.7726853
1223	42455705	-73.9181211	40.8655852
1224	42439323	-73.9816006	40.732664
1225	42439335	-74.003122	40.726878
1226	4163883691	-73.9523418	40.7839373
1227	42439345	-74.005545	40.727157
1228	42455735	-73.9986588	40.7552565
1229	42439362	-73.93604	40.839484
1230	42455751	-73.9959405	40.7589842
1231	42439371	-73.9536363	40.8103268
1232	42455761	-73.9936069	40.762185
1233	42439384	-73.944954	40.775584
1234	42439389	-73.9623161	40.7789525
1235	5749215967	-73.940004	40.7857186
1236	42439392	-73.9607012	40.7782718
1237	42439395	-73.958986	40.7775496
1238	42439399	-73.9574722	40.7769107
1239	42439403	-73.9558695	40.776235
1240	42423020	-73.9749232	40.7460815
1241	42439406	-73.9536285	40.7752903
1242	765367023	-73.9354605	40.8408038
1243	3639382767	-73.9786508	40.7508647
1244	42439409	-73.9512608	40.7742922
1245	3639382769	-73.9778733	40.7530981
1246	3639382768	-73.9789023	40.7506098
1247	42439416	-73.946656	40.772351
1248	42423039	-73.9756975	40.7165061
1249	42439432	-73.916139	40.868251
1250	42423051	-73.9747446	40.7188498
1251	561042188	-73.9819117	40.7464581
1252	561042190	-73.9814457	40.7471279
1253	561042191	-73.9809529	40.7477967
1254	561042192	-73.9800511	40.7490283
1255	561042193	-73.9805026	40.7484151
1256	561042194	-73.9795985	40.7496476
1257	561042195	-73.979154	40.7502651
1258	42439440	-73.991563	40.749706
1259	561042197	-73.9788111	40.750392
1260	561042198	-73.9787183	40.7508929
1261	561042199	-73.9785767	40.7508337
1262	561042200	-73.9782649	40.7515124
1263	561042201	-73.9780444	40.7514189
1264	595448603	-73.9414406	40.8510242
1265	42423070	-73.9852813	40.7836063
1266	373756705	-73.9344467	40.8079924
1267	42439464	-73.9844165	40.7747952
1268	42455867	-73.987053	40.725203
1269	42439485	-73.945508	40.801971
1270	42439486	-73.9438957	40.8012911
1271	42423101	-73.9337066	40.8442431
1272	42439488	-73.9421503	40.8005551
1273	42439489	-73.9406665	40.7999294
1274	42439490	-73.9390621	40.7992528
1275	42439497	-73.9368206	40.7983076
1276	42439498	-73.9344558	40.7973103
1277	42423116	-73.9323138	40.8461493
1278	42455887	-73.9803078	40.7344252
1279	42439506	-73.9322077	40.7963612
1280	627905367	-73.9642951	40.8073049
1281	42455897	-73.977603	40.738172
1282	42439514	-73.9309878	40.7958438
1283	4487582555	-73.9896446	40.711254
1284	4487582556	-73.9898655	40.7126663
1285	4487582557	-73.9897583	40.7119812
1286	42439527	-74.003376	40.725252
1287	42439530	-74.00235	40.726496
1288	42455915	-73.972567	40.7450709
1289	42439533	-74.0013516	40.7277329
1290	42439537	-73.9993655	40.7300598
1291	42439542	-73.998842	40.730669
1292	42455929	-73.9699766	40.7488723
1293	42455932	-73.9676927	40.752022
1294	42455933	-73.9663351	40.753617
1295	42455934	-73.9661499	40.7538707
1296	596775808	-73.9475371	40.7936506
1297	42439553	-73.9660849	40.7737776
1298	42423170	-73.9326138	40.8026802
1299	42439556	-73.964476	40.7730963
1300	42439557	-73.9627656	40.7723784
1301	42439559	-73.9612503	40.7717304
1302	42439561	-73.9596512	40.7710532
1303	596775819	-73.9485225	40.7923125
1304	42439563	-73.9573985	40.7701192
1305	42439567	-73.9550302	40.7691276
1306	596775825	-73.9494345	40.7910648
1307	42423189	-73.9329248	40.8033714
1308	42455963	-73.9643194	40.756377
1309	42439580	-73.999841	40.719193
1310	42439581	-74.000622	40.719552
1311	42439583	-74.002221	40.720341
1312	596775840	-73.975907	40.7547208
1313	42423203	-73.9334044	40.8027007
1314	42439588	-73.948009	40.817116
1315	42439590	-73.947441	40.81776
1316	42439598	-73.94698	40.81838
1317	42439599	-73.946065	40.819628
1318	42439601	-73.9451567	40.8208736
1319	5706568625	-73.9805737	40.7699103
1320	6485152690	-73.9736881	40.7457866
1321	596775867	-73.9745379	40.7566036
1322	42439613	-73.944845	40.82155
1323	596775870	-73.9740877	40.7572227
1324	42439620	-73.941536	40.826821
1325	596775876	-73.9736304	40.7578515
1326	6330061766	-73.9920883	40.7212059
1327	4461990857	-73.9911207	40.7503112
1328	596775882	-73.9749965	40.755973
1329	5706568658	-73.9926651	40.713169
1330	4954493915	-73.996784	40.754819
1331	596775900	-73.9727194	40.7591042
1332	4954493920	-73.9968039	40.7544721
1333	596775907	-73.9718087	40.7603565
1334	42439653	-73.9398098	40.8299145
1335	4785165288	-73.9950023	40.7551993
1336	42456041	-73.962432	40.758981
1337	596775914	-73.9731771	40.7584748
1338	596775919	-73.9722665	40.759727
1339	42456049	-73.9605889	40.7614885
1340	42439673	-73.940346	40.830458
1341	596775930	-73.9689907	40.7642073
1342	42456060	-73.9526818	40.7723408
1343	596775935	-73.9708621	40.7616583
1344	42423296	-73.9777809	40.7124485
1345	42423295	-73.977586	40.71325
1346	42456066	-73.9498734	40.7761941
1347	596775941	-73.9703631	40.7623449
1348	596775946	-73.9699036	40.762968
1349	42423307	-73.9816369	40.7107361
1350	42456076	-73.9470548	40.7800561
1351	596775951	-73.9713485	40.7609893
1352	5151708184	-74.0031249	40.7277347
1353	42456091	-73.9428466	40.7858143
1354	596775963	-73.9676296	40.7660933
1355	42439711	-73.939676	40.832685
1356	42423331	-73.9837108	40.785842
1357	42456101	-73.9405592	40.7889397
1358	42439718	-73.938492	40.833843
1359	596775973	-73.9662534	40.7679732
1360	42439721	-73.937751	40.834889
1361	42456107	-73.938663	40.7915413
1362	42439724	-73.937383	40.83569
1363	596775979	-73.9667158	40.7673389
1364	42456110	-73.9377361	40.7928146
1365	42439728	-73.937023	40.836469
1366	596775985	-73.9685426	40.7648371
1367	42439730	-73.936383	40.83785
1368	42456115	-73.9354016	40.7960087
1369	371037237	-73.9639388	40.7606981
1370	764744759	-73.9612589	40.8185083
1371	596775998	-73.9680854	40.7654644
1372	5706568771	-73.9730126	40.7642791
1373	596776009	-73.9648861	40.7698503
1374	596776017	-73.9658008	40.7685941
1375	596776021	-73.9644367	40.7704703
1376	596776027	-73.9653439	40.7692216
1377	596776032	-73.9671748	40.7667142
1378	371037281	-73.9629273	40.7600259
1379	42456162	-73.9407754	40.8024388
1380	42439783	-73.9356526	40.8415827
1381	596776041	-73.9620433	40.7737374
1382	596776046	-73.9625131	40.7731052
1383	596776052	-73.9615886	40.7743725
1384	596776057	-73.9639346	40.7711546
1385	42439802	-73.9395901	40.8301428
1386	5145531517	-73.9739854	40.7312318
1387	596776063	-73.9634353	40.7718364
1388	5706568832	-73.9062697	40.8765074
1389	42439813	-73.9989343	40.7125535
1390	42456197	-73.999345	40.725008
1391	596776074	-73.9587374	40.7782754
1392	42456205	-73.995812	40.72918
1393	596776078	-73.9611212	40.7750107
1394	42439823	-73.999684	40.738552
1395	42456206	-73.995308	40.729776
1396	42439826	-73.999185	40.739243
1397	596776083	-73.9601235	40.7763739
1398	42456211	-73.9940304	40.7312837
1399	42439830	-73.998713	40.739881
1400	596776089	-73.9606194	40.7756977
1401	42439834	-73.997434	40.741642
1402	42439836	-73.99658	40.742811
1403	596776095	-73.9596551	40.7770135
1404	42439840	-73.994709	40.745383
1405	42423456	-74.006113	40.7237914
1406	42439842	-73.9942616	40.7460045
1407	596776103	-73.9563633	40.7815237
1408	42439849	-73.9521145	40.8039386
1409	42439851	-73.9516525	40.8045666
1410	42439852	-73.9511881	40.8051865
1411	42439855	-73.9502721	40.8064455
1412	42439858	-73.9498151	40.8070725
1413	596776115	-73.9568157	40.7809019
1414	42439860	-73.9488961	40.8083265
1415	42439861	-73.9484021	40.8090045
1416	42439864	-73.9479141	40.8096735
1417	596776120	-73.9582773	40.7789112
1418	42439868	-73.9470081	40.8109125
1419	596776127	-73.9592044	40.7776415
1420	42439873	-73.9465501	40.8115415
1421	42456259	-73.9430367	40.8426767
1422	596776132	-73.9577941	40.779534
1423	42439878	-73.9461061	40.8121515
1424	42439887	-73.943788	40.8153312
1425	596776144	-73.9540727	40.784671
1426	42439891	-73.9432851	40.8160085
1427	596776150	-73.9559054	40.7821599
1428	42439894	-73.9428436	40.8166319
1429	42439897	-73.9419319	40.8178917
1430	42423514	-74.007029	40.724504
1431	42439899	-73.9410058	40.8191286
1432	596776156	-73.9554459	40.7827842
1433	1775260897	-73.9948041	40.716346
1434	42439905	-73.9400971	40.8203745
1435	596776163	-73.9549902	40.7834104
1436	596776164	-73.957306	40.7802344
1437	596776165	-73.9521947	40.7872848
1438	596776166	-73.951733	40.7879079
1439	596776167	-73.9531613	40.7859237
1440	42439910	-73.9396411	40.8209975
1441	42456297	-74.0135459	40.7069158
1442	596776173	-73.9536184	40.7852953
1443	42456303	-73.9947861	40.7316
1444	596776177	-73.9545308	40.7840424
1445	42439922	-73.9386611	40.8223425
1446	42439924	-73.938212	40.8229651
1447	42439927	-73.9368589	40.8248549
1448	42439929	-73.9364062	40.8254698
1449	42423549	-73.9747141	40.7210513
1450	596776201	-73.9480082	40.793022
1451	42456331	-73.9878462	40.7227642
1452	42423564	-73.964501	40.7589757
1453	42423565	-73.9639971	40.7596362
1454	42439952	-73.9901341	40.7516588
1455	42439955	-73.9896878	40.7522886
1456	42439960	-73.989243	40.752895
1457	42423579	-73.960551	40.7595738
1458	42439964	-73.988335	40.75413
1459	596776224	-73.9499032	40.7904215
1460	42439968	-73.9878881	40.7547554
1461	42439972	-73.987447	40.755373
1462	596776231	-73.9512536	40.7885626
1463	42439981	-73.986458	40.75671
1464	42439984	-73.9860128	40.7573406
1465	42439990	-73.9850867	40.7585867
1466	42439994	-73.9846299	40.7592102
1467	42439996	-73.984174	40.759841
1468	42440001	-73.9832504	40.7610948
1469	596776260	-73.9526675	40.7866018
1470	42440004	-73.9828071	40.7617189
1471	3884569924	-74.0012106	40.7100562
1472	2567558468	-73.9941658	40.7139132
1473	42440009	-73.982353	40.7623402
1474	60921162	-73.9327028	40.8465726
1475	60921163	-73.931733	40.8461619
1476	42440012	-73.9818975	40.7629646
