id	osmid	x	y
185	25952578	14.420765	50.0020146
186	5081465155	14.4126284	50.0435961
187	25952580	14.42183	50.0015686
188	26804552	14.3551188	50.0963863
189	291504193	14.4205561	49.9996558
190	26804554	14.3557973	50.0963347
191	30081355	14.4249859	50.0212761
192	25952587	14.4172763	50.0038002
193	291504456	14.4308057	50.0008634
194	25952590	14.4171718	50.0040353
195	30081361	14.4235615	50.0234309
196	30081363	14.4249873	50.0233003
197	21430612	14.4033374	50.0389119
198	26804564	14.3562819	50.0954619
199	26804563	14.3559382	50.0961093
200	26804565	14.3566499	50.0947547
201	21430616	14.4057	50.0402081
202	26804568	14.3546923	50.0942508
203	1630077268	14.5708626	50.0811863
204	291504472	14.429359	50.0001659
205	21430620	14.383036	50.0338465
206	618594649	14.6274152	50.0111738
207	237175136	14.4098625	50.0346876
208	618594658	14.627668	50.0109034
209	1630077283	14.5706667	50.0812141
210	618594663	14.6279018	50.011121
211	618594664	14.6279155	50.0104549
212	55378285	14.3579072	50.0950545
213	25952623	14.4111927	50.0023505
214	761332081	14.5306777	50.0366905
215	296419701	14.3491704	50.0983441
216	321061237	14.5601754	50.0472586
217	1630077303	14.5687549	50.0814407
218	25952632	14.4054795	50.0019707
219	637600132	14.4947805	50.1251336
220	1026556300	14.5230029	50.0460952
221	3680305552	14.4431198	50.0884956
222	1262223761	14.544725	50.071146
223	3799384464	14.4731723	50.0784316
224	1564213651	14.50659	50.1057308
225	291504533	14.4268984	50.0014067
226	25952668	14.4112048	50.002187
227	748945822	14.3330078	50.044036
228	1630077344	14.5655138	50.0816205
229	291504545	14.4255567	50.0010927
230	1262223783	14.5394902	50.0716764
231	73400743	14.4856599	50.1557876
232	1630077353	14.5715746	50.0816963
233	76022189	14.623121	50.112939
234	76022192	14.6269833	50.1138255
235	25952690	14.408587	50.0009733
236	76022197	14.6280777	50.1137859
237	26804662	14.3570042	50.096561
238	25952694	14.4086635	50.0008691
239	26804664	14.369945	50.0986761
240	25952696	14.4094472	50.0002778
241	76022201	14.6268711	50.1126195
242	76022206	14.6270557	50.1145089
243	25952705	14.4116191	49.9990751
244	25952706	14.4122448	49.9989347
245	25952707	14.4119626	49.9998044
246	1630077380	14.5663616	50.0817501
247	1004536257	14.2825465	50.0590289
248	1004536258	14.2824331	50.0590628
249	1004536262	14.282659	50.0591498
250	1004536265	14.2841633	50.0597229
251	297468363	14.3914874	50.0653854
252	245367243	14.5065295	50.142641
253	297468365	14.4003343	50.0672667
254	25952718	14.4099388	50.0011526
255	297468367	14.4002593	50.0685469
256	297468369	14.4007983	50.0686739
257	25952722	14.4126275	50.0015191
258	297468372	14.4017645	50.0669119
259	25952728	14.4132218	50.0009457
260	1262223833	14.5367864	50.071437
261	25952730	14.4127404	49.9999788
262	1262223836	14.5374328	50.0708364
263	25952735	14.4133222	50.0001545
264	1630077408	14.5696165	50.081923
265	1680998881	14.4281202	49.9969536
266	25952739	14.4138687	50.0003471
267	286327269	14.4558897	50.1377341
268	25952742	14.4132433	49.9989458
269	267256294	14.6363479	50.1198805
270	25952747	14.4140209	49.9992235
271	244253164	14.4355842	50.1360193
272	244253165	14.4372905	50.1360711
273	158728686	14.5196123	50.157665
274	25952751	14.4147983	49.9994831
275	244253168	14.4400858	50.1357544
276	24969713	14.5956841	50.0813971
277	26804722	14.3697035	50.097786
278	244253171	14.4497941	50.1353907
279	244253170	14.4440821	50.1354744
280	244253172	14.4521584	50.1372848
281	244253173	14.4487358	50.136976
282	244253174	14.4445855	50.1366062
283	1261896181	14.4218712	50.1436614
284	244253178	14.4300727	50.1330383
285	1018233339	14.5313441	50.1059172
286	1262223868	14.5375138	50.071641
287	244253179	14.4356412	50.1347192
288	244253181	14.4373969	50.1337955
289	244253183	14.4368338	50.1338608
290	244253182	14.4368306	50.1347303
291	244253185	14.4373031	50.1355704
292	244253180	14.4373479	50.1347417
293	244253187	14.4386856	50.1354554
294	244253188	14.4400367	50.1352894
295	1028588037	14.3200023	50.0726324
296	244253190	14.4400686	50.1342821
297	244253184	14.4356098	50.1355459
298	244253189	14.4387211	50.1342644
299	244253192	14.4364645	50.1355556
300	244253191	14.4373765	50.1342403
301	244253194	14.4356151	50.1352687
302	267256323	14.6325299	50.1156285
303	267256331	14.631128	50.1155945
304	244253198	14.4309487	50.1359412
305	244253200	14.4268017	50.1267995
306	1004536336	14.2826519	50.058085
307	267256336	14.6301752	50.11642
308	30081555	14.416473	50.0266743
309	26804756	14.3685315	50.0975804
310	244253205	14.4260315	50.1266655
311	30081558	14.4141895	50.0229755
312	244253206	14.4259459	50.1261277
313	26804760	14.367524	50.0973607
314	244253208	14.4215272	50.1259943
315	244253210	14.4214603	50.1255174
316	291504665	14.4179415	49.9987296
317	1630077468	14.5676661	50.0821488
318	6542524957	14.4418325	50.107741
319	244253216	14.4324039	50.1252477
320	1841431072	14.4288235	50.0494449
321	1262223904	14.537223	50.0709695
322	244253220	14.4319556	50.1266262
323	244253225	14.4345563	50.1259371
324	244253229	14.4321836	50.1259301
325	30081582	14.4103139	50.0249078
326	30081583	14.4112878	50.0251679
327	30081584	14.4131145	50.0252812
328	244253230	14.4313263	50.1258188
329	244253231	14.4305581	50.1252627
330	244253234	14.4292625	50.1248499
331	30081593	14.4096859	50.0265489
332	24969785	14.4906439	50.0766243
333	244253245	14.4289357	50.1240301
334	30081598	14.4071515	50.0259598
335	26804798	14.3698885	50.0973783
336	25952832	14.4065991	50.0107129
337	30081601	14.4094041	50.0251483
338	244253247	14.432574	50.1311506
339	60949056	14.3705508	50.1070124
340	244253246	14.4291306	50.1237722
341	291504709	14.418803	49.9986173
342	30081606	14.4107524	50.0229886
343	30081607	14.4111197	50.0228952
344	112198216	14.5828182	50.1100464
345	244253257	14.4300097	50.1298603
346	30081610	14.4135723	50.0234648
347	244253259	14.4276222	50.1300113
348	244253258	14.4298948	50.1289804
349	244253260	14.4274869	50.1291206
350	25952846	14.4048748	50.0097583
351	244253262	14.4286949	50.1290505
352	768082512	14.4831575	50.042987
353	25952849	14.4051137	50.0090897
354	244253263	14.4287428	50.1294604
355	1028588115	14.3165393	50.0654361
356	244253264	14.4265133	50.1295337
357	25952853	14.4053342	50.0084347
358	244253265	14.4264432	50.1289473
359	286327381	14.4506537	50.1405073
360	26804824	14.3703156	50.0969589
361	25952856	14.4071354	50.008996
362	768082521	14.4787185	50.0425516
363	60949083	14.3700644	50.105527
364	25952860	14.4070206	50.0093549
365	60949081	14.3696628	50.1055623
366	4916314720	14.4495166	50.1242137
367	25952864	14.4072781	50.0084068
368	30081634	14.4235446	50.0269375
369	244253282	14.4355465	50.138562
370	25952868	14.4054112	50.0082138
371	244253283	14.4343884	50.1389421
372	244253284	14.4330699	50.1392272
373	30081639	14.4194882	50.0281978
374	26804840	14.3725724	50.0949802
375	25952872	14.4055766	50.007616
376	30081642	14.4147363	50.0285042
377	30081643	14.4133273	50.0281781
378	25952875	14.4074028	50.007805
379	1262223977	14.5367976	50.0712873
380	244253286	14.4313934	50.1395472
381	244253291	14.4321762	50.1408497
382	26804848	14.3724236	50.0948878
383	26804849	14.3727454	50.0949014
384	26804850	14.3728645	50.0946432
385	30081649	14.413957	50.0272903
386	26804852	14.3723495	50.0946509
387	26804853	14.3700854	50.0946457
388	30081652	14.4154567	50.027825
389	30081654	14.4190631	50.027632
390	30081655	14.4214342	50.0271535
391	30081656	14.4271892	50.0267241
392	30081658	14.4266446	50.0258493
393	25952891	14.4039676	50.0068925
394	25952888	14.4057055	50.0071637
395	244253303	14.4383505	50.1271956
396	244253308	14.4406432	50.1268503
397	24969852	14.5032161	50.1018028
398	244253312	14.4439706	50.1264337
399	24969848	14.50259	50.1056927
400	24969850	14.5029	50.1039184
401	24969860	14.4912982	50.0922169
402	773390981	14.4199481	50.0293285
403	244253318	14.4401079	50.1239116
404	244253319	14.4413351	50.1239761
405	5279318664	14.4680366	50.1278613
406	244253321	14.4434932	50.124413
407	291504779	14.4265276	49.9973865
408	740360863	14.3985925	50.1272723
409	331547305	14.4369692	50.0423065
410	331547307	14.4384538	50.041632
411	331547308	14.4379689	50.0415952
412	331547309	14.4377033	50.0428643
413	2611872439	14.447988	50.114696
414	26804924	14.3644682	50.097739
415	26804925	14.3620194	50.0968124
416	26804926	14.3624096	50.096132
417	26804929	14.3596306	50.0954668
418	208274114	14.4061963	50.0133295
419	208274116	14.4061593	50.0140986
420	208274117	14.4061164	50.0148194
421	1106969292	14.3492741	50.088523
422	1262224078	14.5378973	50.0713538
423	1806566101	14.4373893	50.0862011
424	1806566109	14.4367095	50.0867545
425	308413164	14.5130998	50.0675663
426	291504877	14.4222361	49.9959385
427	352781038	14.551012	50.0524808
428	308413167	14.5122588	50.0683949
429	352781039	14.5510827	50.0522074
430	308413170	14.5114176	50.0691699
431	3832349428	14.4042369	50.0720671
432	245367540	14.5052946	50.1431596
433	1018233590	14.5308783	50.1049776
434	308413172	14.5090256	50.0691143
435	352781050	14.5503185	50.0522306
436	357958396	14.4345231	50.1013849
437	352781057	14.5495849	50.052161
438	1564214018	14.5002808	50.1100374
439	352781059	14.5495676	50.0522774
440	352781060	14.5495964	50.0520907
441	245367568	14.504312	50.14211
442	500368146	14.4617103	49.9796327
443	244253490	14.4540284	50.1229531
444	244253492	14.4620659	50.1202781
445	244253493	14.4594292	50.1206991
446	244253495	14.4581492	50.1211054
447	244253496	14.4585005	50.1215514
448	244253498	14.457265	50.1219181
449	244253500	14.4591329	50.1294687
450	1733559108	14.6579757	50.0143981
451	293012305	14.415986	50.0672141
452	638321490	14.3993339	50.0572713
453	245891927	14.5613992	50.0857023
454	1680999258	14.4178782	49.9987156
455	4986504037	14.3306573	50.0757998
456	4986504040	14.330486	50.075578
457	30081904	14.4213104	50.0262154
458	502465421	14.3960271	49.9737312
459	1630077839	14.5701309	50.0824797
460	502465426	14.3968698	49.9739243
461	502465428	14.3957692	49.9744056
462	1425212314	14.4680494	50.0190288
463	1357841308	14.4361073	50.0975508
464	1357841319	14.4381668	50.0981532
465	144049074	14.4819298	50.1232813
466	1425212344	14.4677807	50.019785
467	144049081	14.4830379	50.1238609
468	6484919238	14.3664498	50.0262212
469	39715785	14.4486071	49.9884626
470	6484919242	14.3671886	50.0261363
471	1425212362	14.4668317	50.0212765
472	1425212364	14.4678551	50.021457
473	30081998	14.4210006	50.0254757
474	348128207	14.5526215	50.0723744
475	440402918	14.2855122	50.115337
476	539100157	14.4060482	49.9878189
477	25953281	14.4031492	50.009539
478	539100164	14.4057237	49.9911876
479	245367821	14.5051305	50.1416708
480	539100191	14.4099927	49.9914534
481	7078946	14.670208	50.0989391
482	7078951	14.6710326	50.0999698
483	7078954	14.6724002	50.0994933
484	7078955	14.6728504	50.0997727
485	25691186	14.4019917	50.0956968
486	7078964	14.6793405	50.098856
487	3215983671	14.447131	50.1105419
488	7078973	14.6796826	50.1007146
489	7078974	14.6781774	50.100823
490	25691202	14.403289	50.0959046
491	1630078019	14.5704145	50.0831049
492	1630078026	14.5666067	50.0831323
493	25691217	14.4043169	50.0961065
494	59769945	14.5758588	50.1266536
495	158729305	14.5180319	50.1576821
496	1813513308	14.3174587	50.068747
497	59769949	14.574795	50.1264848
498	59769950	14.5738519	50.1261984
499	25953375	14.3821153	50.0078854
500	25691232	14.4053955	50.0963267
501	59769951	14.5729942	50.1259221
502	59769952	14.5720179	50.1264275
503	25953379	14.3829236	50.0082827
504	59769955	14.5731531	50.1251771
505	59769954	14.5724177	50.1278173
506	1630078054	14.5651877	50.0831625
507	25953384	14.3837819	50.0087102
508	59769960	14.5778578	50.1248249
509	59769965	14.577084	50.1258944
510	25691246	14.4080082	50.0968601
511	25953390	14.3812003	50.0088286
512	59769966	14.5771219	50.1260169
513	81921137	14.3637506	49.9959992
514	59769968	14.5789534	50.1245619
515	59769971	14.5782153	50.1257411
516	25691261	14.4081357	50.0966516
517	712770687	14.4372472	50.1087801
518	236979331	14.4474991	50.0817707
519	1837892741	14.4292422	50.0443494
520	25953413	14.3621444	50.0035133
521	1837892743	14.4305341	50.0444228
522	260375688	14.3713305	50.0864431
523	1837892744	14.4182754	50.0447777
524	1675166859	14.4855152	50.0033863
525	1837892750	14.460616	50.0461898
526	1837892755	14.4603906	50.046246
527	1837892756	14.46084	50.0462735
528	1837892757	14.4605782	50.0462717
529	438109350	14.4249572	50.035113
530	244253862	14.4604686	50.1309905
531	245499046	14.31708	50.0336178
532	25953449	14.3577752	50.002518
533	244253865	14.4561781	50.1321141
534	244253866	14.4547763	50.1324606
535	245499048	14.3175658	50.0340912
536	245499049	14.3184963	50.0353484
537	244253870	14.4532504	50.1210705
538	260375727	14.3716306	50.0864784
539	244253871	14.4487257	50.1256019
540	244253873	14.4501055	50.1255847
541	245499051	14.3169605	50.0347389
542	244253875	14.4502994	50.1255252
543	244253876	14.4466061	50.1246919
544	244253877	14.4448324	50.1239385
545	244253878	14.4475368	50.1237534
546	3428385967	14.5385998	50.0148421
547	1630078129	14.5706451	50.0836418
548	244253881	14.4448279	50.1234901
549	25953465	14.3545995	50.0026284
550	30082238	14.4185083	50.0267551
551	25953470	14.3554698	50.0032788
552	245499072	14.3147151	50.0305173
553	244253894	14.4481152	50.1271694
554	244253895	14.4494824	50.1274355
555	25691336	14.4082129	50.0954548
556	2196243657	14.5063738	50.1164603
557	81921224	14.3661694	49.9968524
558	30082252	14.4258952	50.0267921
559	25953486	14.3567698	50.0022465
560	25953494	14.3557168	50.0037821
561	1630078168	14.5697777	50.083737
562	140051674	14.5837056	50.0170597
563	255919325	14.4833067	50.1440462
564	1844577503	14.445349	50.1084587
565	3417310431	14.4697588	50.0677906
566	1844577507	14.4443304	50.1087206
567	25953516	14.3558366	50.0044104
568	25953522	14.3559588	50.0048473
569	208274676	14.4077644	50.0148497
570	25691381	14.4065886	50.0955812
571	208274677	14.4078061	50.014127
572	208274678	14.4078416	50.0133605
573	208274679	14.4079216	50.0116864
574	25953527	14.3561444	50.0054832
575	254477570	14.5078327	50.0669689
576	25691395	14.4061914	50.0955544
577	254477574	14.5107991	50.0671987
578	25691404	14.4054355	50.0950638
579	25953550	14.356839	50.010612
580	140051727	14.5836332	50.0174832
581	1630078228	14.5672396	50.0839945
582	303826197	14.269269	50.0651506
583	385549590	14.3892341	50.0937085
584	303826200	14.2681577	50.0651193
585	81921305	14.3662152	49.9929082
586	1680999705	14.4194599	50.0013515
587	1680999704	14.4217092	50.0013381
588	81921308	14.3653075	49.9916043
589	291504387	14.4272082	50.0006817
590	81921310	14.3650067	49.991181
591	2503279902	14.3271684	49.9602783
592	81921313	14.3649183	49.9909836
593	108201250	14.5093112	50.1359666
594	108201249	14.5097666	50.1347137
595	158729508	14.5180115	50.1571938
596	66520362	14.4878732	50.0279692
597	59770157	14.6249394	50.1200589
598	1630078254	14.571732	50.0842182
599	59770160	14.625274	50.1183114
600	350160177	14.4708436	50.1141686
601	303826230	14.2657408	50.0654512
602	25691449	14.4056654	50.0958863
603	357631290	14.4554292	50.084637
604	1630078266	14.5709309	50.0843072
605	303826233	14.2672866	50.0654616
606	1630078271	14.5681308	50.0843628
607	303826239	14.2659299	50.0647644
608	303826240	14.2628414	50.0663721
609	303826241	14.2621885	50.0661096
610	66520387	14.4961681	50.0260268
611	1630078276	14.5700259	50.0844106
612	25691465	14.405821	50.095894
613	767886665	14.4779255	50.0441263
614	25953619	14.3541274	50.010434
615	25953620	14.3539987	50.0092756
616	25953621	14.3526661	50.0103557
617	25953622	14.3525159	50.0091038
618	493880663	14.398556	50.0719504
619	25691480	14.4056058	50.0963696
620	25953623	14.3512774	50.0101945
621	889521499	14.5871976	50.0427515
622	889521501	14.588461	50.0429996
623	7079263	14.5360569	50.0579662
624	81921378	14.3645209	49.9906115
625	4808050019	14.3732162	50.0584494
626	4808050020	14.3750745	50.0581684
627	140051811	14.5833222	50.0187746
628	81921382	14.3623249	49.9891618
629	25953640	14.3495393	50.0099853
630	25953641	14.3496237	50.0091882
631	25953642	14.3494282	50.0107649
632	236782955	14.4749618	50.101974
633	7079277	14.5364674	50.0540489
634	3745383790	14.451164	50.0317542
635	245564784	14.5376782	50.0685843
636	25953653	14.3568642	50.0140662
637	81921398	14.359104	49.9874293
638	25953654	14.3582785	50.0141295
639	81921400	14.3587941	49.9873318
640	25953657	14.3550633	50.0148245
641	25953656	14.3566608	50.0150076
642	81921403	14.3579622	49.9871482
643	25953659	14.3555652	50.0130766
644	25953661	14.356669	50.016343
645	25953669	14.3568862	50.0169701
646	1286538632	14.433201	50.1189054
647	25953673	14.3576679	50.0161012
648	1194657166	14.4368053	50.0432768
649	25953680	14.3594684	50.0151055
650	1332020624	14.4511725	50.0059486
651	25953683	14.3614339	50.0148658
652	146867604	14.5188349	49.9948336
653	25953689	14.3565439	50.0177697
654	25953690	14.3563537	50.018257
655	7079323	14.5387717	50.0537135
656	1630078363	14.5687687	50.0844488
657	25953693	14.3587553	50.0174813
658	303826337	14.2596103	50.0662035
659	966788516	14.3418724	50.0969276
660	260803	14.5690026	50.1094693
661	357696937	14.3625874	50.0366844
662	672990641	14.363242	50.0829061
663	3271034289	14.3240968	50.0898204
664	672990643	14.3643786	50.083048
665	3271034291	14.3239757	50.0899792
666	3271034294	14.3248784	50.0902916
667	2875590072	14.4158524	49.99184
668	2875590073	14.4164872	49.9909736
669	146867644	14.5159787	50.0026371
670	146867645	14.5161153	50.0026763
671	25691585	14.4030094	50.0968503
672	7187858886	14.4796643	50.1697312
673	1837041100	14.4408157	50.0851396
674	1837041102	14.4408196	50.0852748
675	140051918	14.5889481	50.0336673
676	1630078418	14.5769778	50.0845347
677	146867682	14.5139024	50.0013279
678	7079406	14.5386829	50.0498366
679	7079414	14.5431234	50.0486911
680	25691640	14.4058582	50.0986098
681	25953791	14.3323023	50.0139275
682	7079426	14.5427072	50.0517215
683	208274947	14.4089568	50.0141427
684	119080454	14.4589447	50.0168162
685	296420871	14.3451323	50.0962597
686	6850872839	14.5465996	50.0329851
687	276825610	14.4192855	50.110751
688	276825612	14.4165813	50.1107584
689	60687885	14.3036665	50.0928923
690	677578254	14.3541009	50.0818329
691	119080462	14.4612003	50.017311
692	60687886	14.3038392	50.0923783
693	60687893	14.2998358	50.0923227
694	25953814	14.3410756	50.0118362
695	112199190	14.5844405	50.1094713
696	60687895	14.2987446	50.0931886
697	119080475	14.4571454	50.0145472
698	119080477	14.4586011	50.0147748
699	2081949220	14.4458206	49.9881127
700	113640998	14.5823321	50.0164042
701	119080499	14.4615045	50.01759
702	146867764	14.5181634	50.000994
703	119080501	14.4595881	50.0188418
704	25691703	14.4028487	50.1012946
705	119080506	14.4608821	50.0180119
706	119080508	14.4620522	50.0172355
707	1523451457	14.5445701	50.0134451
708	1630078531	14.5720434	50.0849701
709	25691716	14.4046082	50.1010224
710	1207174724	14.3385172	50.0856964
711	1523451459	14.5452741	50.0133154
712	71566923	14.4242927	50.0095281
713	119080524	14.4631138	50.0180646
714	25691730	14.405011	50.1021532
715	1323304544	14.3315918	50.0421207
716	777324129	14.5532074	50.0649252
717	74057316	14.3687548	50.1359848
718	297469543	14.3955171	50.0674529
719	297469545	14.3967913	50.0682631
720	297469548	14.4015779	50.0636861
721	25691758	14.402406	50.1025852
722	1140262511	14.4131353	49.9903518
723	633013876	14.4262722	50.0611131
724	553453172	14.4837655	50.0774332
725	119080569	14.4589789	50.0138368
726	25691772	14.4013118	50.1018007
727	369821308	14.333033	50.0763672
728	119080574	14.4595127	50.0130696
729	553453188	14.4835275	50.077759
730	3627615881	14.5119325	50.0694418
731	3627615882	14.5116717	50.0694998
732	25691787	14.401812	50.1014991
733	1630078603	14.5748004	50.0851072
734	3627615883	14.5117634	50.0695813
735	112199305	14.5819251	50.1054583
736	83232402	14.4436017	50.0872015
737	5251925652	14.4468698	50.1108934
738	1630078617	14.5675355	50.0851315
739	119080602	14.4566406	50.0208322
740	25691803	14.4008071	50.1020685
741	208275103	14.4077597	50.0150509
742	2081949343	14.4446474	49.9884339
743	1681000098	14.422731	50.0075934
744	1630078626	14.5712707	50.0851599
745	722598	14.4433393	50.0339643
746	722600	14.4438744	50.0342149
747	25691816	14.3996336	50.1013114
748	722602	14.4444061	50.036548
749	1385957038	14.3583313	50.0704071
750	1630078640	14.5690544	50.0852808
751	722612	14.4347192	50.0403674
752	25691830	14.3991847	50.1008121
753	32638651	14.5941292	50.0797919
754	302712511	14.4950231	50.0364075
755	302712513	14.4947786	50.0362556
756	302712516	14.4950114	50.0361179
757	1824130757	14.3846434	50.0117816
758	302712519	14.4952295	50.0362527
759	140052170	14.5946714	50.0296091
760	1824130764	14.3960445	50.0118917
761	1630078673	14.5703956	50.0853009
762	32638680	14.5936187	50.0798229
763	1630078681	14.5691393	50.0855034
764	1630078688	14.5723499	50.0857351
765	25691879	14.3973026	50.1020008
766	71567081	14.420349	50.0081644
767	1824130800	14.3891505	50.0122405
768	25691894	14.3989816	50.1024077
769	255919866	14.4861204	50.1468973
770	25691908	14.3962451	50.1012024
771	722697	14.4342351	50.055352
772	1630078730	14.5715524	50.0858666
773	722699	14.4346785	50.0549474
774	1824130828	14.3773764	50.0127842
775	722701	14.4328598	50.054144
