id	osmid	x	y
391	29787418	25.0014587	60.282707
392	29787420	25.0026675	60.2836862
393	29787421	25.0033831	60.2842719
394	29787430	25.0083382	60.2840674
395	29787433	25.0107835	60.2842409
396	417957169	24.9289717	60.2079012
397	417957172	24.9285297	60.2075019
398	322078004	24.9349593	60.2311807
399	417957174	24.9277987	60.2060823
400	4414276922	24.9035185	60.1628707
401	33981754	24.965487	60.209822
402	33981755	24.965996	60.2100538
403	33981756	24.9671142	60.2111088
404	33981758	24.9686399	60.2125882
405	455574842	25.1352851	60.2063431
406	6264653126	24.8770243	60.2007136
407	25920839	25.113116	60.2308411
408	25920841	25.1146628	60.2301696
409	3706094924	24.9415174	60.2416136
410	5381981522	24.8856516	60.1569776
411	5381981527	24.8854203	60.1569652
412	5381981529	24.8857064	60.1572242
413	28804443	24.9141652	60.18513
414	5381981532	24.8855427	60.1566211
415	29918566	25.0528319	60.1848122
416	5381981544	24.8844878	60.15722
417	33981807	24.9586775	60.2135843
418	5712020848	24.9191038	60.1577173
419	25855343	25.0754736	60.2067358
420	146474354	24.9111421	60.1623593
421	5470881139	24.9799233	60.1889469
422	253265278	25.1856121	60.2662965
423	492078463	25.0433725	60.148474
424	3386574218	24.8904552	60.238271
425	29918602	25.0473398	60.1850854
426	253265292	25.1892316	60.2696007
427	1713112461	25.0562805	60.2071711
428	29918605	25.0494095	60.1856228
429	333874575	24.9933175	60.2516588
430	29918608	25.0493228	60.1847904
431	253265293	25.1900164	60.2689048
432	35653019	24.9670307	60.2215833
433	1333659036	24.9090049	60.1596623
434	2140505500	24.9692132	60.2390245
435	35653022	24.970692	60.2248796
436	3386574239	24.8895122	60.2388398
437	35653021	24.9702762	60.2238685
438	2501805470	25.0502926	60.140391
439	253265315	25.1953486	60.2684491
440	253265318	25.1963784	60.268514
441	253265322	25.1979305	60.2687728
442	448759215	25.1524735	60.2044685
443	253265328	25.196373	60.2701808
444	253265329	25.1958842	60.2702566
445	30672308	25.083143	60.2354347
446	30672311	25.0820227	60.2363867
447	265487800	25.0307272	60.1942221
448	30672316	25.0778739	60.2381995
449	30672317	25.0769575	60.2385399
450	30672322	25.074687	60.2396903
451	33293763	25.0588684	60.2691573
452	33752517	24.885934	60.1510042
453	30049738	25.0385363	60.1769306
454	30049739	25.0398814	60.175184
455	35653072	24.9682275	60.2212642
456	253265361	25.1987686	60.271579
457	264963538	24.9451627	60.2201123
458	480085458	25.0285406	60.1641811
459	253265360	25.198472	60.2711082
460	26281429	25.1434326	60.2021434
461	253265363	25.1984635	60.2724818
462	253265368	25.1969922	60.2718639
463	266012123	24.9476718	60.1897636
464	31491551	25.0937786	60.2386113
465	266012128	24.944954	60.1881876
466	31491552	25.0951438	60.2387885
467	31491555	25.0970918	60.2388043
468	31491556	25.0975148	60.2386978
469	25101797	24.8555493	60.2065757
470	31491559	25.0999667	60.2386844
471	31491560	25.1005703	60.2387547
472	26281447	25.142306	60.2013392
473	253265384	25.1944052	60.271649
474	253265390	25.1936203	60.2723972
475	253265396	25.1915452	60.2722586
476	31491573	25.1060597	60.2382877
477	33293814	25.0578479	60.2694712
478	253265397	25.1896613	60.2714852
479	253265415	25.1965017	60.2729386
480	281871892	24.8757335	60.2290956
481	33981975	24.9587488	60.2146725
482	1389659676	24.9128869	60.1792361
483	33981980	24.9596281	60.2169481
484	281871903	24.8776799	60.2287909
485	33981983	24.9610161	60.2188174
486	1525450279	24.9482767	60.1882386
487	1525450289	24.955825	60.1883561
488	1525450291	24.9560802	60.1883562
489	33293876	25.0562264	60.267847
490	33293877	25.0564834	60.2686545
491	33293875	25.0565719	60.2690517
492	33293878	25.0571858	60.2686993
493	567543364	24.9944492	60.256181
494	25495110	24.9230781	60.2087135
495	567543368	24.9961439	60.2564805
496	25495115	24.9178484	60.2099202
497	567543373	24.9952696	60.2559227
498	26281557	25.1424204	60.2031656
499	26281558	25.1412987	60.2015603
500	1525450327	24.9559089	60.189441
501	1525450328	24.9478194	60.1896789
502	26281562	25.1328654	60.2019544
503	1026623068	25.0753422	60.1588526
504	26281569	25.1354754	60.2024333
505	26281570	25.1357776	60.2017257
506	26281573	25.137101	60.2026386
507	26281574	25.1381553	60.2027717
508	26281580	25.1395088	60.2029426
509	1525450351	24.9572264	60.1905498
510	1525450352	24.9486403	60.1905961
511	2739275377	24.9631438	60.1905171
512	177604215	24.8664365	60.251149
513	443713143	25.1734805	60.2216648
514	443713145	25.1750236	60.2218082
515	443713146	25.1753914	60.2218423
516	443713147	25.1759378	60.2218938
517	1525450365	24.954306	60.1913337
518	33752701	24.8764881	60.1535776
519	26281602	25.1461552	60.2038898
520	179275396	24.9015083	60.208067
521	1525450373	24.9522492	60.1919729
522	1525450374	24.9522804	60.192063
523	1525450379	24.9484831	60.1936484
524	2545059475	24.9278502	60.2293601
525	2545059477	24.9277952	60.229398
526	192415385	24.8952051	60.2081886
527	1520043681	24.9282789	60.1974602
528	25495204	24.9144058	60.2088863
529	25495209	24.9161871	60.2124133
530	36832939	24.8863246	60.2471566
531	36832942	24.8858204	60.2471989
532	36832944	24.8858967	60.2470986
533	443713203	25.1740006	60.2229613
534	33294005	25.0546178	60.267613
535	33294006	25.0579428	60.2670368
536	33294008	25.0553151	60.2663014
537	313689788	25.0354823	60.2424543
538	33294012	25.055558	60.2652335
539	33294014	25.0561441	60.2644783
540	33294025	25.0556835	60.2657616
541	2902820556	24.9856275	60.2718779
542	33982168	24.9434459	60.2135578
543	25495259	24.909496	60.2190159
544	330434268	24.8856844	60.1591715
545	25921245	25.1059948	60.2346189
546	25921246	25.104621	60.2343665
547	25495263	24.9136989	60.2196802
548	25495264	24.914041	60.2197184
549	25495265	24.9126865	60.2197178
550	25921248	25.1049357	60.236801
551	25495271	24.9104197	60.2196251
552	33982189	24.9453333	60.2140768
553	1790543597	24.9743316	60.230883
554	33982191	24.9491966	60.2152813
555	33982192	24.9529354	60.2164528
556	33982193	24.9539149	60.2167645
557	316507906	24.9372745	60.2287
558	33982210	24.954632	60.2172122
559	3390703362	24.970784	60.1854964
560	33982211	24.9557127	60.2175357
561	33982214	24.9603322	60.2188937
562	25495303	24.9083974	60.2197236
563	33982212	24.9569329	60.2178966
564	443713288	25.1754597	60.2212351
565	443713285	25.1755071	60.2213518
566	25495307	24.9125648	60.2196351
567	1336084236	24.9215999	60.2424749
568	1336084237	24.9259593	60.2426961
569	1336084238	24.9258198	60.2429524
570	1336084239	24.9268397	60.2430615
571	1520043793	24.9230941	60.1977191
572	340395798	24.999816	60.2734674
573	25921306	25.1024497	60.2366971
574	714114875	24.998515	60.2326933
575	25921349	25.1025761	60.2370917
576	25921354	25.100535	60.2351041
577	860194640	24.9875917	60.2374805
578	100239188	25.0033427	60.2405435
579	25921370	25.0992953	60.2323917
580	1462994795	24.9682558	60.2088445
581	33982327	24.9616548	60.219621
582	33982328	24.9624918	60.220399
583	33982329	24.9637032	60.2214648
584	370247545	24.9911632	60.2198724
585	33982330	24.964333	60.2220205
586	860194684	24.9887862	60.2384151
587	33982331	24.9649229	60.2225377
588	33982333	24.9665123	60.2238717
589	33982335	24.9675743	60.2247777
590	33982336	24.96782	60.2251932
591	25921404	25.0979612	60.2295692
592	25921406	25.0956782	60.2290093
593	4185458563	24.8821704	60.1650244
594	25921412	25.0926286	60.2289396
595	25921407	25.0947375	60.228767
596	25921414	25.0918329	60.2291732
597	25921418	25.0900681	60.2291332
598	36833163	24.8864265	60.246841
599	741509004	24.9258287	60.2027468
600	25921419	25.0877485	60.2285706
601	36833168	24.8886417	60.246522
602	250087314	24.9285935	60.173705
603	2901739427	24.9851857	60.2455309
604	25921443	25.0851745	60.2275756
605	172984232	24.9055515	60.202625
606	25921449	25.0830691	60.2263028
607	91195310	24.8920617	60.211664
608	150996918	25.0357812	60.1930621
609	34506686	24.9515601	60.1869765
610	469108685	24.9885037	60.223561
611	36833236	24.888888	60.2469127
612	34506709	24.9530995	60.1876452
613	25921492	25.0820795	60.2258442
614	91391973	25.0271241	60.2802816
615	4397205482	24.9792923	60.1818055
616	3580757996	25.0448562	60.2141913
617	36833268	24.8893599	60.246368
618	27297790	24.9476028	60.1830593
619	34506755	24.95671	60.1900765
620	34211843	24.9694875	60.1900644
621	6346704901	24.9768692	60.1833424
622	54036507	25.04286	60.2166043
623	27297823	25.080179	60.254082
624	478480427	25.0668167	60.1637285
625	478480428	25.0663872	60.1634838
626	1520044081	24.9228	60.1983606
627	1516439605	24.9012453	60.1953103
628	983304256	24.8916809	60.2314162
629	33753154	24.8701395	60.1562576
630	4663019594	24.920582	60.1553853
631	34211915	24.9741267	60.1889053
632	36833356	24.8907024	60.2480073
633	34211917	24.9760451	60.1907831
634	1934166091	25.0610913	60.2157729
635	1516439632	24.9020046	60.1955315
636	1934166111	25.0612323	60.2157949
637	31492194	25.0936535	60.2391687
638	34506853	24.9581015	60.188359
639	34506854	24.9589501	60.1894458
640	1372260455	24.9364804	60.1606668
641	60983402	24.8773424	60.1599063
642	1315539050	25.0668554	60.2322915
643	98044013	24.9792075	60.2435111
644	89032814	24.8465929	60.2385665
645	311691375	24.8898362	60.2090367
646	91261038	25.0095266	60.262875
647	311691377	24.8900133	60.2091239
648	1934166131	25.060923	60.2158952
649	36833400	24.8897948	60.2462376
650	266012793	24.9465716	60.1892018
651	1607665784	24.8667568	60.2451383
652	1934166140	25.0612562	60.2159299
653	266012797	24.9464896	60.1889937
654	34506878	24.9622459	60.1893504
655	51153020	25.0195322	60.2708854
656	51153022	25.0193377	60.2716762
657	51153025	25.0185874	60.2708365
658	76843143	24.9394406	60.213397
659	1372260491	24.937772	60.1611076
660	31492236	25.092018	60.2399928
661	51153035	25.021045	60.269975
662	1372260497	24.9369528	60.1616809
663	250546323	24.9418367	60.1913733
664	51153046	25.0122737	60.2691609
665	51153049	25.0116952	60.2691189
666	34637980	24.9600816	60.1969337
667	51153054	25.0016881	60.2744925
668	51153056	25.0018925	60.2740987
669	26282146	25.1592213	60.2033132
670	51153059	25.0024708	60.2729487
671	5401938089	24.8797231	60.1653366
672	457115817	25.1389193	60.2041155
673	51153070	25.010062	60.2690475
674	31459508	25.021164	60.2391931
675	51153078	24.9962506	60.2719207
676	36833463	24.8898528	60.2467695
677	1098221762	25.0534636	60.2471056
678	1516439749	24.9016541	60.196471
679	265390277	24.927246	60.2422091
680	36833487	24.8890949	60.2469517
681	27298001	25.0798348	60.256172
682	27298004	25.080339	60.2564883
683	492079316	25.0406	60.1483559
684	492079318	25.0430653	60.148007
685	670370007	24.9380904	60.1975015
686	60983514	24.8924049	60.1598189
687	31492327	25.0955477	60.2388424
688	1547012339	24.9310507	60.1664333
689	33753332	24.8671734	60.1557423
690	33753333	24.8673529	60.1549573
691	26282234	25.1495132	60.2025735
692	26282235	25.1491676	60.2029635
693	27298045	25.0730827	60.2611086
694	26282238	25.1475864	60.2026432
695	247335167	24.9499598	60.1782109
696	26282239	25.1462983	60.2035958
697	33753348	24.8641259	60.1559108
698	34212100	24.9735679	60.1890418
699	1516439814	24.9026638	60.1973186
700	1934166279	25.0580419	60.2236586
701	33753353	24.8635979	60.1551835
702	150997259	25.030381	60.1912713
703	2494728469	25.1341777	60.2135854
704	33294618	25.0498303	60.2705575
705	2494728475	25.1341162	60.2136055
706	33294620	25.0500992	60.2696272
707	1934166306	25.0580785	60.2237599
708	2494728485	25.1340632	60.2136898
709	1516439847	24.9080582	60.1974705
710	2494728489	25.1344302	60.2136984
711	514820395	25.0026702	60.1869418
712	5143628078	24.9804501	60.1900811
713	2494728495	25.1341246	60.213743
714	925698352	24.9945416	60.2433094
715	279218483	24.9540758	60.205581
716	2494728500	25.1343194	60.2137593
717	33294643	25.0501384	60.2694942
718	320899385	25.0374373	60.2078533
719	33294649	25.054448	60.2692109
720	25692476	24.8919637	60.209536
721	89033020	24.851625	60.2389361
722	1934166336	25.0579168	60.2238009
723	6068078913	24.9460838	60.1907041
724	1382320455	24.9209659	60.1668202
725	320899406	25.0371477	60.2070662
726	26282321	25.1356038	60.2053397
727	4414409044	25.0184631	60.16917
728	1382320477	24.9235444	60.1684918
729	727976289	24.93245	60.2306337
730	250546531	24.9447707	60.1909854
731	4414409068	25.0164068	60.1690605
732	265488748	25.0404149	60.1455548
733	412453235	24.9817735	60.2520249
734	4414409078	25.018451	60.1693474
735	33753464	24.8601689	60.1583226
736	727976323	24.9269608	60.2325448
737	33753476	24.8596237	60.1571905
738	89033097	24.8497243	60.2398991
739	36833681	24.8862532	60.247282
740	36833682	24.8879801	60.2475977
741	36833685	24.8926146	60.2484795
742	1395427736	24.8558026	60.2066234
743	157387161	25.0823383	60.1623299
744	31492518	25.0980651	60.2416481
745	31492521	25.1000213	60.2406145
746	3556870571	24.8995173	60.2168042
747	250546603	24.9409859	60.1907857
748	31492525	25.1037087	60.2397424
749	31492526	25.1037402	60.2395926
750	157387180	25.0710971	60.1655548
751	4429580715	25.1542051	60.2634288
752	3556870586	24.8996797	60.2170032
753	177605050	24.8680565	60.250158
754	6339299774	24.9512932	60.2176091
755	26347968	25.0206426	60.2406778
756	157387202	25.0769081	60.1667054
757	26347972	25.0201729	60.2421187
758	189401546	24.9458052	60.1947676
759	26347981	24.9490516	60.2446103
760	31492557	25.1017479	60.2392287
761	26347984	24.9417478	60.2426109
762	157387218	25.0766834	60.166977
763	34638293	24.9517931	60.1968402
764	1032030677	25.0554326	60.1488535
765	157387223	25.0808367	60.1674453
766	91261401	25.008096	60.2629392
767	91261403	25.0094132	60.2631741
768	91261405	25.0101934	60.2632757
769	157387247	25.0798925	60.1685104
770	1401981427	25.0018186	60.2552449
771	3503131125	24.9774426	60.1880451
